blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
18141965,1694785103,0x0e8c3ae829917e45fce9e1b57081ba05805b43560f0fc2b03b02ec71dc1eb5a6,187,0x47c7470cae6f0f12330be00fa82910b365c9c804c3d0ae32fcf587fcc3335bd5,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22394920000,USDC,USDC,6,84,104878,21752515320,103765,6146074,deprecated,4432250
18141977,1694785247,0x5fe4b4ceb3bf83039acb3ee3b1c82335b99fd77eb14284fd8c7d5975ba63e1d5,143,0xfe31e4c63a8cd3bf33d186ca8e993d22f2c327dd183ff867c23499f520bb9dd3,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,10000000000,USDC,USDC,6,96,87494,16613352025,82847,6677012,deprecated,4432238
18141984,1694785331,0xe3763c5c7819405e4513ae13bf854a763a27740bf1e6eb453d498b5ff553153d,144,0x1723fed2dac2c2dee8965af49eded2bc5375314c18e8a4b4587d43d0a4dbd988,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4000000000,USDC,USDC,6,138,83624,18354653083,82835,15549770,deprecated,4432231
18147267,1694849711,0x0400515aa007bbd3da8a79a5d25e135df800511bdbcdb1fc1249f72e1edd83b5,188,0x0b55a405d18ace6b45cb38e240112cde9a61cbe506a38808158367a706ab0c6f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xac7cedfcc01ccae1004c3b42120705ced2252615,9032260000,USDC,USDC,6,46,104866,10271195111,103753,4030884,deprecated,4426948
18147310,1694850227,0xe2c7cfff2dfcd2f7bfe14b4a50f835ab29317f3384f822c1b69d85ca13f9ae43,189,0xf095111040e4be056aa3d812a9ace121e26fb08bf222c13d16336da4c6eb4489,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,6000000000,USDC,USDC,6,103,104866,10682916468,103753,9960465,deprecated,4426905
18175607,1695194831,0x518a3ac35c00966e51594e9b4c2e7bc4dc59b4c8e0aaaf5e2678a9e406302594,190,0x5bf6ad01f73296b22d618c25eb05b0d9d3471e0b3eb03110cfe3958a140cc343,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3b47469b17206008a3e23c2a49539ea32f3435ab,569000000,USDC,USDC,6,64,104854,9948740482,103741,5294803,deprecated,4398608
18189073,1695357647,0x24504860234abbcab03423a45dc85db9c06acca1faa9f4a423d3580661ba52ad,145,0xdf35efa1ca874cb04153f2f1522098ee0da22d11e09d3c32f1936d2558022456,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,25000000000,USDC,USDC,6,40,136066,9131793264,134310,5610087,deprecated,4385142
18189477,1695362555,0x7167f70a876ce1b972c2bda8566a8c639014fc6474f16657f1cfa67216ad6904,129,0x7824fe0c316ceb7033d3871a033a0b865ae565039ddb4bcb4ee49fda46d6dcbd,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,2987000000,USDC,USDC,6,17,87482,9172865303,86641,4290319,deprecated,4384738
18189494,1695362759,0x4d1965dbac200b6a9c4396151994a529149858f97a0f416a2f38f918f386b780,130,0x6f823c0db40f6bedfbef6397393b222eed77c4cbf455cabf1216e514d2512801,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,3000000000,USDC,USDC,6,15,104830,8758542852,103717,1508474,deprecated,4384721
18219828,1695729827,0x53bcb59febeb88041abe7a1a2d90309adb04a95f421579efc82f3e94049911d4,134,0x770bc5804ec7c1a74f2d898b6950f5804819cae6d4266926f6c06fab9cf94d01,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,101,94646,13230022595,93709,8890229,deprecated,4354387
18221229,1695746759,0x83275d9def6be922efa403323d083bdbcefcce3f49123fa26419d1479cec4c8e,151,0xb6126422ae7cf0b5f025643b3f5f605795e49e1d1485a4ce0eb0573fd01540a2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x302f1ec46029a00457b1929c1aa5610471e9c682,2570750000,USDC,USDC,6,86,101008,23782319478,99947,8906430,deprecated,4352986
18232802,1695886727,0x05aa5fab4038c8252319e59c23e3e6b0a136837f0b88d2c5cd527e346fde12fc,120,0x1ac2c01df856cdc4eaad425cfa16a6c854e6fdee447933c270f7594243d78093,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3c376bedfa5cc1df4082960266f2ea788677d54c,60000000000,USDC,USDC,6,24,100984,9903358463,99923,2209598,deprecated,4341413
18233442,1695894551,0x337e381c8a2df6395998daef30fc39dfae225180ecfa957a1cbf339ceeca52e9,135,0x44b95143f867a543d926408f6a7f30f28073cd6328d28ad1510eb12086616366,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,2000000000,USDC,USDC,6,19,104854,8405062130,103741,1821043,deprecated,4340773
18355797,1697373143,0xd0de0e0d2bbe24c3e23f3013e2ba750f5e2350138ad63651026690df8305b599,141,0xda1b2eda5e3bb537a4eb72f0f3755cecadcb484022aa56d75430a56b6f395dee,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,34433220000,USDC,USDC,6,193,104878,10282286204,103765,7283150,deprecated,4218418
18355821,1697373431,0xffe1ce94b1ffc45066fab83da36d4311fe74aa3d5f51ad254cd6e1afda6d21a5,121,0x7e68835195703de93552f0e8026e5540fab859e531a75390a03161527d01178e,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,140000000000,USDC,USDC,6,33,90788,8940116395,89903,3184838,deprecated,4218394
18355867,1697373995,0xb06fce05bc5b84ff83ecfa065a5eaed3f3b3900925d058d0e2a6b54afc336287,142,0x19b383f97b2a0c4db7caae364bcf93a570826c94cd6efc90a96b38263baf43b8,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22076250000,USDC,USDC,6,47,104866,8505864824,103753,2961312,deprecated,4218348
18355872,1697374055,0xf348b4f26f5fa83f2cde9ddfdb00fabda9cbfa46e8eec1de2ddef250db8f937b,143,0xb24a9ef673c205a0cb36fe56eb0dc5b72571ba363a3a3c6b48d61b11dc94dd65,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,6000000000,USDC,USDC,6,61,104866,7860013790,103753,7095101,deprecated,4218343
18356984,1697387471,0x5d0e76e451a7f95dc2cb8d292d44dcdcc03e39c85de68be966e16a7b8ad2b19e,167,0x21dabc37f9c8f4141116d5a0e5cdaca580637288c77057adc9c732b529587499,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xac7cedfcc01ccae1004c3b42120705ced2252615,4727000000,USDC,USDC,6,175,101008,7749627970,99947,19081653,deprecated,4217231
18356992,1697387567,0x775fe809f1c7e79db7fd5cc53c1e0ddde58aa12c735f023ad8500993754fb960,168,0x540999d265ff22d2f50b95a7854b32b41acf2a8d3db9217875e21218837f4027,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4000000000,USDC,USDC,6,50,124150,9460016650,122830,8489250,deprecated,4217223
18356992,1697387567,0x775fe809f1c7e79db7fd5cc53c1e0ddde58aa12c735f023ad8500993754fb960,168,0x540999d265ff22d2f50b95a7854b32b41acf2a8d3db9217875e21218837f4027,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,5000000000,USDC,USDC,6,50,124150,9460016650,122830,8489250,deprecated,4217223
18371138,1697558315,0x20093bbd30ec62d96c9a9b3140c7878421ae2a0ef6b8a738de1075e8554c3407,145,0x6343b7d62ccf618cb5b7ace3795f7f2dfe1b70b27e498f6b32592aed51598b3e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,55812510000,USDC,USDC,6,49,87494,13311423098,86653,3320709,deprecated,4203077
18371221,1697559335,0x3d26068504dc78fc77b764c637054b937bdb1145232e78e0a3449c5223d1733a,170,0x9141226d51879078795bf526848f765b7f555540c75fb209a7da15e3201bd984,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,34407520000,USDC,USDC,6,127,73188,18733211678,43725,9640269,deprecated,4202994
18384315,1697717759,0x67bf8defddb9c995045ea0dfc964c16c0478fc4c7848ba18f0ae7c542f1564ae,122,0x96d44bb6a2fd4f15758dbee6aad7a2bc13bddb0f8266fdb8b801e5663ea3f67d,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd19601dc9565b80863a6a52b5285ac212d36175c,750000000,USDC,USDC,6,115,100996,6341596891,99935,11651636,deprecated,4189900
18390824,1697796287,0x724b0e3cda983094d75488be3275d0f97bb9d89decafcfd0c18805cc0fb4d32d,123,0x1b327a532393d5598613ae9cf57f396eb73076534b2f754bcc426c2dfd67d341,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x895488ae3954eaee24a841fec40a30f6627c622e,20868560000,USDC,USDC,6,49,101008,11458693186,99947,4642164,deprecated,4183391
18392075,1697811443,0x3ae1ebbb7550bb30c3170192e06df227ae400cf122a92943b7259a38bf6a6899,124,0x2f75d1572d687d6dd58a5f0fbd260c1e86d1f8e0e31873f9cba584303c332d5a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8726720d256eb1bbf75a572661a10cc90dc96c06,200000000,USDC,USDC,6,63,100984,23878961829,99923,4570833,deprecated,4182140
18426546,1698228359,0x8e9fadb9129bfc7642145564b0402d64bd105ae8accc2d24db8819c664b5d6b6,125,0x393be2ab3b4f43aabdf9637797c1c01126c86d8f1732fdc901317b26b4c1ba78,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeb6e24137bfb7fb18f8334c956c543a23bba3e89,100000000,USDC,USDC,6,115,83588,14000000000,82799,10277502,deprecated,4147669
18426552,1698228431,0xc6d04c3bbd19df72824ca5106410c4284f9dad7baef0b633bbdd67c0f49e9698,126,0x8f64c45ac1ecfb8cce232caec84525d0bf65b9f5c3b802a4484d9ca7c9613968,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe135ff5b6eaa5f7db2a53ef85aa18de3b969b7ee,150150000,USDC,USDC,6,55,100996,15111620372,99935,4381301,deprecated,4147663
18527926,1699454819,0x0ddd214f72246128486915066ab193e4b419a6c0763a0f6297240ec7ccd45561,151,0xdb8b9114e970d4b5b28432c85682dfa8f90b604cc79f03e8c264cc2da54b9b65,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,1721000000,USDC,USDC,6,142,104830,39658059556,103717,13166732,deprecated,4046289
18534847,1699538447,0xc686d08b9555905bf11a4a3b586b75368444c13208da0e428ffb1feaa283a3b7,129,0x3ecce055925211224bb6e433f87c27e80c318954a77b205d2626eb3630657612,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x34cfcb4f17aebed12260ed9ee51a57582f28b840,26517590000,USDC,USDC,6,124,83624,57211628555,82835,8191570,deprecated,4039368
18575463,1700029151,0xab55a6e0cd401914bc3db7f69dc497f001865ced70ecafb0551f74414bebf230,153,0x5c0ee9980c70f3a01189088a45c1389f677f42490b9e539a9131a27df85acff1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22831820000,USDC,USDC,6,26,104854,25922901980,103741,2911437,deprecated,3998752
18577058,1700048555,0xec3e9fff42f010ac3a88a61ee3f36c5f16f5a474916e7333964c4d962882ccb3,130,0xd453967436793ce66cdba3fdbe6c6bbc087d3e53daa67d11d62780431d3eab60,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,47,90776,26000000000,89891,3218650,deprecated,3997157
18578822,1700069879,0xbc89a93b75a20f468664f5692861bc2d74a10eef641ad5de0ef4fe78d5a21204,193,0x7d2666822eacd9e6806b8b41794c9dc046c2c67c62935616fafb706b39e757be,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf57756b54acb08475251a2f428141056c15531ac,57960000000,USDC,USDC,6,103,104866,65357761547,103753,9530922,deprecated,3995393
18599455,1700319347,0x7712327c292da220121429cdc2b58018731a85994ce6f37eead02d4b54d19638,194,0x50ecf40c8c8b160880165989dca3a339400a29a5ebfbbf40488f6fd342f620e8,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,3527000000,USDC,USDC,6,160,87482,22991089608,86641,15843170,deprecated,3974760
18662817,1701086135,0x22ff485b60086bf5705d96ea039658931e9fce2495f1a8112a9c4b5be8a200ab,132,0x75afe6a2a05638088cf19a7d2553df91aa542a56538095eb87ba37fda084a6d2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x34cfcb4f17aebed12260ed9ee51a57582f28b840,20000000000,USDC,USDC,6,78,83624,33000597699,82835,8069594,deprecated,3911398
18720584,1701784655,0xd79e59e798ea7099857df8603eaa6ca57e08bf5130f4753bc507fafd74590cab,134,0x4eb5f69f10d73c17490c92398e957cdf86f3634bc1e04d80bad5cb033c11eb67,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9f2301960df3d3c97d891362d716f42e93d35d1e,2415000000,USDC,USDC,6,42,83624,72373513320,82835,4483299,deprecated,3853631
18726372,1701854675,0x05cca978e3da492e87209f29b7313209cfcefb903bb2b7762ab8e4adaccb4cbb,196,0xc96996b43816f7dda6e62428bfe741bfc6bf07fcf0d303c14cf6151814642086,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa4151ea9b0d9b748760f9ba358c62a91bd061e54,739500000,USDC,USDC,6,49,104842,44320013278,103729,6223663,deprecated,3847843
18778009,1702479719,0x0f238e0f5527191888d91f48fb4067c676a850703a97cc04c08e96f456715afd,138,0x8931651f8d55c3280b06a471bb584b3eeefd3c499f01f9bf86816b86309b7abc,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe7920446d1abe5660ea48e85bc49f3f0b34be22b,100000000,USDC,USDC,6,20,83612,50343939976,82823,2776983,deprecated,3796206
18778015,1702479791,0x4d8fa100ecc7e8dabfaac5f02eb62043ea97da6a217bba033d255ce97708c541,0,0x9a52c3ac9bb092b50ca0795a2953b5421e12156a098d689f6576e13519ec6d10,0xe792f7a9c23841207c306b65ae165192e837e22b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,1000000,USDC,USDC,6,163,51061,54403319600,43713,14154925,deprecated,3796200
18791110,1702638347,0x5807c14e112fb3b5bda7f189a52b5716c124d45db7d4cdcfefa06b399f05a5be,198,0xaf09538d8fba8fd13244e9c35a3b61c1bff7bc5b96cf06b2614343b4848cf7f8,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,10000000000,USDC,USDC,6,108,87494,43460181627,86653,11469881,deprecated,3783105
18791113,1702638383,0xcaee688cbbd20c7497ee36c02810110caf89f9da0904c7fb6f69e64a31186616,199,0x685a46d170df9bce093a1d0aa3326935751a44de0210990875ab74dc9acbfee2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,6000000000,USDC,USDC,6,60,87470,43842483550,86629,3355635,deprecated,3783102
18797836,1702720127,0xb13952af93a6f9c3d65225db82386e75ebec749e887962ec58c8a2a16ac46f32,201,0xa039bd79fdf180ccbb7a6420df365dc4aa04a3987233a19b408fcac785b65bd1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1c32b1ccf751b64ec4e9cb34a52b6aa97183ac96,163000000,USDC,USDC,6,55,104866,36419138821,103753,3466498,deprecated,3776379
18799194,1702736627,0xe35164480c01af202797d7968872ba9b59ec531fca02cae505760c394e726151,141,0x1a0d91dfccbf7fc5da44629c8e6fa407f64cae36de9edc20d1aeef39d18ef945,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x111d8287df8d15ad3765704babb9ba5a028d82de,1200000000,USDC,USDC,6,144,159166,58624194509,157018,11705804,deprecated,3775021
18799194,1702736627,0xe35164480c01af202797d7968872ba9b59ec531fca02cae505760c394e726151,141,0x1a0d91dfccbf7fc5da44629c8e6fa407f64cae36de9edc20d1aeef39d18ef945,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7a46020e959cf97f2adc891cc0ed088a0c166527,1066670000,USDC,USDC,6,144,159166,58624194509,157018,11705804,deprecated,3775021
18855068,1703414147,0x63038fbab1dfcb30d28df51bde6258373936ae1dc46a40a00866d652228fac4e,143,0x96b96e22993a554172331642f9630340ca26e0fa0834b09c5d56258e776544b7,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe7920446d1abe5660ea48e85bc49f3f0b34be22b,200000000,USDC,USDC,6,35,100984,24779072622,99923,4044353,deprecated,3719147
18977540,1704901667,0x37641f31090428c7f7d5516270761489ee7488c3cd2672687857aa8b789bad27,146,0x20e0390309d87ad4cdbcd855f26f2f464cfb71e878003e7dbd44c95267c63131,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe7920446d1abe5660ea48e85bc49f3f0b34be22b,200000000,USDC,USDC,6,22,97565,41644487414,96558,2508201,deprecated,3596675
19084547,1706196767,0x61d7a35341e3dd378066733bfcbeb72f17aae9441b7d758b585271ee0f3ed0e1,214,0x5a81f838d6de8d1424db62db047962e5ff29c8166ef63944a8ef473f7f0df717,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa8af16b8b3ce58dc077b1bd89ce0cbd1d42a553d,500000000,USDC,USDC,6,49,101435,44939963946,100376,2206466,deprecated,3489668
19090417,1706267759,0x8b4c21d4312af7cf0fc097c534d5c7df93bf3dc928d777dac32742b52b793722,150,0x5321198c57c3cdc32ae1f3f981179461aa1548a930e80674ecc149bf54794f88,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe7920446d1abe5660ea48e85bc49f3f0b34be22b,200000000,USDC,USDC,6,134,97565,21000000000,96558,10607019,deprecated,3483798
19326294,1709126579,0xf72dbef619b29696fa54f438c2e2a0fe8e4b4821432454528c76e11cc343d10b,165,0x95afbef66955b64933a65148362e7a91271085780bbb331b4567b536f734af9c,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,250000000,USDC,USDC,6,55,120534,65631790556,79458,7262930,deprecated,3247921
19438855,1710487691,0x7372f5459aac96777db1db5cc1eef29bc9e56ba18486304286dea14d93a0ea89,226,0xca395fa3f69df606816a1ce8ff09860d794d3cc9a3a555b6cbf85325680908d9,0x75ff84530c0628485127c8501fad8a555307488c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,100000000000,USDC,USDC,6,94,91297,33112714003,90356,8018716,deprecated,3135360
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb104c36540604bc406a4d8510b1b82d30b5cdb78,22852300000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,6000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7a46020e959cf97f2adc891cc0ed088a0c166527,1000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3154677b603c2b30810b46a56b46892aa09d60e2,10000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfd4843583fd52f7314f89a884be9b0cd304d486f,1000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,5000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19439070,1710490295,0xbb0491ffcd9c9969617c9f924a830a1a655b94e5d04639b987b61493a475d0bb,195,0x9d0bec85fe02c34e504ba76782797cb39e8e28f02c4b5ab0561f0684c8ebccc4,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbc9fddebc8fcbed2d52995864dcee56a368da63d,4000000000,USDC,USDC,6,136,359057,48000000000,355072,9798321,deprecated,3135145
19476118,1710940211,0x473137af5dc752898cdf73fda52b5c26a564a9a11c88a0c443f608226b863c0d,172,0x4432523bfbe987e6dd3546305b7ec9c7104ab326454cb2909200a4eb7b7b0f9a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfd4843583fd52f7314f89a884be9b0cd304d486f,500000000,USDC,USDC,6,171,147738,34988824326,96558,12000516,deprecated,3098097
19512149,1711377695,0x7b62d15ef629e67d08ddcc253fe7d2166dc33bee9dda37a0393e2e3258f21b73,208,0x54e09454a9c6a88b042d709897f9a71e2fe1467492dfe8fcb9e4cb973e434472,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a72907eeb02ff3e816fec0ca3356f45ba67d1ec,13600000000,USDC,USDC,6,187,177598,41306888041,175042,13294468,deprecated,3062066
19512149,1711377695,0x7b62d15ef629e67d08ddcc253fe7d2166dc33bee9dda37a0393e2e3258f21b73,208,0x54e09454a9c6a88b042d709897f9a71e2fe1467492dfe8fcb9e4cb973e434472,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x64af2e98ccf554f66864b30acb8cdb17e64037e7,1844000000,USDC,USDC,6,187,177598,41306888041,175042,13294468,deprecated,3062066
